url,original_tag,normalized_tag,semantic_role,element_type,is_interactive,is_visible,has_text,inner_text,selector,attributes
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(12) > a,"{'href': '//bcl.wikipedia.org/', 'lang': 'bcl'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(13) > a,"{'href': '//bpy.wikipedia.org/', 'lang': 'bpy', 'title': 'Bishnupriya Manipuri'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(14) > a,"{'href': '//bar.wikipedia.org/', 'lang': 'bar'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(15) > a,"{'href': '//bs.wikipedia.org/', 'lang': 'bs'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(16) > a,"{'href': '//br.wikipedia.org/', 'lang': 'br'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(17) > a,"{'href': '//cv.wikipedia.org/', 'lang': 'cv', 'title': 'Čăvašla'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(18) > a,"{'href': '//dag.wikipedia.org/', 'lang': 'dag'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(19) > a,"{'href': '//ary.wikipedia.org/', 'lang': 'ary', 'title': 'Darija'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(20) > a,"{'href': '//nv.wikipedia.org/', 'lang': 'nv'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(21) > a,"{'href': '//eml.wikipedia.org/', 'lang': 'roa-x-eml'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(22) > a,"{'href': '//hif.wikipedia.org/', 'lang': 'hif'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(23) > a,"{'href': '//fo.wikipedia.org/', 'lang': 'fo'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(24) > a,"{'href': '//fy.wikipedia.org/', 'lang': 'fy'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(25) > a,"{'href': '//ga.wikipedia.org/', 'lang': 'ga'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(26) > a,"{'href': '//gd.wikipedia.org/', 'lang': 'gd'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(27) > a,"{'href': '//glk.wikipedia.org/', 'lang': 'glk', 'title': 'Giləki'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(28) > a,"{'href': '//gu.wikipedia.org/', 'lang': 'gu', 'title': 'Gujarati'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(29) > a,"{'href': '//hak.wikipedia.org/', 'lang': 'hak'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(30) > a,"{'href': '//ha.wikipedia.org/', 'lang': 'ha'}"
https://www.wikipedia.org/,a,a,navigation,interactive,True,False,False,,div#js-lang-lists > div:nth-of-type(3) > ul > li:nth-of-type(31) > a,"{'href': '//hsb.wikipedia.org/', 'lang': 'hsb'}"
